DwName,VizPic,Link,WeekNumber,RealName
hayleyp,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/9/9e8f5dc8e03e96f1ac5f1d21c872f3d694b90f43.png,https://public.tableau.com/views/MakeoverMondayW2Looksvs_Personality/Dashboard1?:embed=y&:display_count=yes&publish=yes,2,Hayley Pfeifer
what,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/a/acb39218a1e61f9095c2b25b4e002c21959837fb.png,,2,Leonid
amandas,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/4/4980be796bfbaff7cc1168dc0b3013e8b99b504a.png,https://public.tableau.com/views/LooksVsPersonalityGenderDifferencesinDatingPreferences/Dashboard1?:embed=y&:display_count=yes&publish=yes,2,Amanda Schaffer
evamurray,,https://data.world/amandas,2,Eva Murray
jdb2313,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/c/c75cc688970051e946effb496e0e9e22acb3254e.png,https://public.tableau.com/views/WhatDoU_S_MenandWomenLookforinaPartner/Dashboard1?:embed=y&:display_count=yes,2,Jamie Brown
ollie,https://pbs.twimg.com/media/DTHrLHjX0AAc2AX.jpg:large,https://public.tableau.com/profile/ollie8240#!/vizhome/MakeoverMondayWeek22018/MakeoverMondayJanWeek2,2,Ollie Power
jarosk88,https://pbs.twimg.com/media/DTCwvCcW4AASVhP.jpg:large,https://public.tableau.com/views/WhatCharacteristicsAreMostImportant/WhatCharacteristicsAreMostImportant?:embed=y&:display_count=yes&publish=yes,2,Jakub Jaros
charliehtableau,,,2,Charlie Hutcheson
vizwiz,,https://data.world/charliehtableau,2,Andy Kriebel
skunkybeer2000,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/3/3021ca298d45a815addf4c426e96230f919ecb00.png,https://public.tableau.com/profile/joel4245#!/vizhome/2018w2MM/Soulmates,2,Joel Langenfeld
skunkybeer2000,,,2,Joel Langenfeld
peterempey,,https://data.world/charliehtableau,2,Peter Empey
yanningwang,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/9/9f2165549074c930233f4f0bbaed9c627a577f42.jpg,https://public.tableau.com/views/MM2018Week2/YW?:embed=y&:display_count=yes,2,Yanning Wang
philperrin,https://lh5.googleusercontent.com/MoQmyOOqv7p1k20R5szi7SA-ykb-7bbKJ7cfJblwQCLNbo8xYG3UzOP3qePvl5PG3B5wzvUeq08uZQ=w1257-h707-rw,https://public.tableau.com/views/MM2018-02/Dashboard?:embed=y&:display_count=yes&publish=yes,2,Phil Perrin
suryateja1,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/f/fffcafb1aac0999a58ecd10849930828194228ac.png,lhttps://public.tableau.com/profile/suryatejaa90#!/vizhome/Makeovermondayweek2/Dashboard1,2,Surya Teja
robcrock,,https://bl.ocks.org/robcrock/raw/0fc302f92c3fc0fad35bdbb13574fc35/,2,Robert Crocker
robcrock,,,2,Robert Crocker
surajshah,https://pbs.twimg.com/media/DTJtcjkVMAESv-R.jpg:large,https://public.tableau.com/views/MakeoverMonday2018W02Whilethinkingaboutyourpartnerrankthecharacteristics/Dashboard?:embed=y&:display_count=yes&publish=yes,2,Suraj Shah
b2craig07,https://drive.google.com/file/d/1BkGyqvXaGoTZUQpgYNPNQHpJBAv-MNe1/view?usp=sharing,https://public.tableau.com/views/Charecteristic/Personality?:embed=y&:display_count=yes,2,Craig Petty
joelgtableau,https://view.dwcontent.com/file_view/joelgtableau/file-uploads/MM2018-2%20Looks%20v%20Personality.jpeg?auth=eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiJwcm9kLXVzZXItY2xpZW50OmpvZWxndGFibGVhdSIsImlzcyI6ImFnZW50OmpvZWxndGFibGVhdTo6N2FlYTUwNTYtOWNhOC00Y2ZlLWEwYjktMWJjYWRkNTQ0ZjVhIiwiaWF0IjoxNTE1NTY1OTI4LCJyb2xlIjpbInVzZXIiLCJ1c2VyX2FwaV9yZWFkIiwidXNlcl9hcGlfd3JpdGUiLCJ1c2VyX2FwaV9hZG1pbiJdLCJleHAiOjE1MTU2NTIzMjgsImdlbmVyYWwtcHVycG9zZSI6ZmFsc2UsInVybCI6IjAzM2JhNTk5MGMyMjkwNmVkODJjZDEyOGNmN2RhYTljMjJlZGE0ZjIifQ.J0LqDes8oHmsEYEkFTXAX6BthGUauToXitWlrLiIiwGZmC9XB0DcYoJo1__NtbFdpUPRxwcupbeX4LTV_T0gAw,https://public.tableau.com/views/MM2018-2LooksvPersonality/Dashboard1?:embed=y&:display_count=yes,2,Joel Gluck
mixpix,https://pbs.twimg.com/media/DTIp9mDU0AEh6GK.jpg:large,https://tinyurl.com/y7xguq9f,2,Michael Mixon
stephs,,https://data.world/robcrock,2,steph swierenga
vizwiz,,https://data.world/robcrock,2,Andy Kriebel
sarahlovesdata,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/3/36a3b05a93e9fd837cfa797538a5ee33fe1cd8d1.jpg,http://bit.ly/MMWk2,2,Sarah Bartlett
vizwiz,,https://data.world/peterempey,2,Andy Kriebel
mtedw,https://pbs.twimg.com/media/DTMG_CrX4AAOdOH.jpg:large,,2,Mark Edwards
mtedw,,,2,Mark Edwards
kcmillersean,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/f/f2e00440f867130f4e240b8ea6ceca450a6cbbb5.png,https://public.tableau.com/views/LooksvsPersonality_17/Personalityrules?:embed=y&:display_count=yes&publish=yes&:showVizHome=no,2,Sean Miller
dladuke,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/2/2b70fceb36c256889affd48b706ea5938cbe67fa.png,https://public.tableau.com/views/NationalMatchInterests/WhichNationalityareyouMostLeastCompatiblewith?:embed=y&:display_count=yes,2,Dan LaDuke
jenningp,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/9/97062444a8ef51be156f36098cd6255b46450ffd.png,http://community.powerbi.com/t5/Data-Stories-Gallery/Loves-me-Loves-me-Not-What-characterisitics-do-people-want-to/m-p/335993,2,Paula Jennings
datavizabby,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/4/4b764bf1a36ee4f7d72a698839fd640514f50b79.jpg,https://public.tableau.com/profile/abby.o#!/vizhome/WhatdoBritishWomenWantinRomanticPartnersv2/Dashboard2,2,Abby O
drakkotarkin,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/a/a6b383e0fe2f0248d87aaba27119d56cbaf88c4f.jpg,https://goo.gl/qifLHM,2,Anthony J Hipp
vizbrewer,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/c/c64357b1ed3aedff3512cb50a94533624ab9946a.jpg,https://t.co/GloySYwCIU,2,John Keegan
nurulshi12,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/c/c060a956b2c0cfee99fd1a892139e621fe224e20.png,https://data.world/vizwiz,2,Nurul Shi
stephs,,https://data.world/evamurray,2,steph swierenga
evamurray,,https://data.world/stephs,2,Eva Murray
what,,https://data.world/evamurray,2,Leonid
tonyboyd,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/7/7a891875067f2030e8f845788ed49a03704be9ed.png,https://public.tableau.com/profile/tony.boyd4183#!/vizhome/MakeOverMonday2018-2/Dashboard1,2,TONY BOYD
vizwiz,,https://data.world/tonyboyd,2,Andy Kriebel
thebret,,https://data.world/vizwiz,2,Sean Hurwitz
bitfernsteve,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/f/f9e484f07b03c020002221d74bc17f7ea69514f7.jpg,https://public.tableau.com/profile/steve7374#!/vizhome/LooksvsPersonality_19/DASH,2,Steve Wood
stephs,,https://data.world/evamurray,2,steph swierenga
vizwiz,,https://data.world/stephs,2,Andy Kriebel
evamurray,,https://data.world/stephs,2,Eva Murray
mahfooj,,https://public.tableau.com/views/WhatcharacteristicsMenWomenprefers/MMWK2?:embed=y&:display_count=yes,2,Mahfooj Khan
robcrock,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/9/9b967352c3e47858af9edab201ccfee6b03a1e7d.png,https://bl.ocks.org/robcrock/00ef3a859499f201ca51d38973e3f4b3,2,Robert Crocker
missdataviz,https://pbs.twimg.com/media/DTU73oDX0AAK5r2.jpg:large,https://public.tableau.com/views/LooksvPersonalityMMWeek2/LooksvsPersonality?:embed=y&:display_count=yes&publish=yes,2,Lorna Eden
datawoj,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/c/ca36d67436dfb4f0308741b6f8ce845aa6504c97.jpg,https://public.tableau.com/profile/colin.wojtowycz#!/vizhome/LooksversusPersonality/Personalitycolour?publish=yes,2,Colin Wojtowycz
rgauna,https://pbs.twimg.com/media/DTDTJlDVwAAjPst.jpg:large,https://data.world/makeovermonday/2018-w-2-looks-vs-personality/discuss/2018-w2-looks-vs-personality/goo.gl/uLV437,2,Rosario Gauna
rgauna,https://pbs.twimg.com/media/DTDTJlDVwAAjPst.jpg:large,https://public.tableau.com/profile/rgauna#!/vizhome/WhenPeoplelookforLove/D_Lookforlove,2,Rosario Gauna
mkazi,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/4/4c8a1c3e5cc4a44a23b5ee4fe29c047e5518cea3.png,https://data.world/makeovermonday/2018-w-2-looks-vs-personality/discuss/2018-w2-looks-vs-personality/minhaz.github.io/makeovermonday/2018/02,2,Minhaz Kazi
bartpopeda,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/a/a1f8f7be1cea1e94000485476f8bd694c1b3b3b9.png,https://public.tableau.com/views/MakeoverMonday182/Preferences?:embed=y&:display_count=yes&publish=yes,2,Bart?omiej Pop?da
mlahoya,https://www.filepicker.io/api/file/Pa5PzdbXQAiAqL5xx1QZ,https://public.tableau.com/views/MOMW2-18/Dashboard1?:embed=y&:display_count=yes&publish=yes,2,Marta Lahoya
relatabledata,https://media.data.world/ooz2Wj0SVq9TfTFTFrab_What%20do%20Men%20%26%20Women%20look%20for%20in%20a%20romantic%20partner.png,https://public.tableau.com/views/WhatdoMenWomenlookforinaromanticpartner/WhatdoMenWomenlookforinaromanticpartner?:embed=y&:display_count=yes&publish=yes,2,Paul McHale
kateb,https://media.data.world/7fYCONuZTHSTySjV0ptA_French%20Partner%20Preferences.png,http://tabsoft.co/2mDXuSh,2,Kate Brown
waylonwalker,,http://www.waylonwalker.com/MakeoverMonday/2/,2,Waylon S Walker
marta-czapla2,,https://public.tableau.com/profile/marta.czapla#!/vizhome/Topcharacteristicsinaromanticrelationshipsacrossnationalities_/Dashboard1,2,Marta Czapla
alihanif,,https://public.tableau.com/shared/7JKXGT6M2?:display_count=yes,2,Muhammad Ali Hanif
charliehtableau,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/6/64f1e1244bfe1e097790b1bad3737a5de12039ee.jpg,https://public.tableau.com/profile/charlie.hutcheson#!/vizhome/U_S_HouseholdIncomeDistributionbyState_0/Dashboard1?publish=yes,3,Charlie Hutcheson
danifornication,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/d/d0dd272953e20e253b13ae1847efb71416b43a05.jpg,https://public.tableau.com/views/HowDoesYourStateYourEarningsCompare/StateAndEarnings,3,Daniel Caroli
skunkybeer2000,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/e/eafa76e5342115fd2ff115b6197fb4be92b401a2.png,https://factfinder.census.gov/faces/tableservices/jsf/pages/productview.xhtml?pid=ACS_05_EST_S1901&prodType=table,3,Joel Langenfeld
skunkybeer2000,,,3,Joel Langenfeld
yagrawal,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/a/aeb3ec2d3e7b1d92e8eafab52e1bd74f7f9983d0.png,https://tabsoft.co/2r7ezbJ,3,Yash Agrawal
regiso,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/d/dcd08f8ad7d2f55d65cb2f2487d0588cb8b8bcc0.jpg,https://public.tableau.com/profile/regis.o.connor#!/vizhome/USIncomeDistribution-MakeoverMonday32018/PuertoRicoandWashingtonDC?publish=yes,3,Regis Maria O'Connor
robcrock,,,3,Robert Crocker
what,,https://data.world/robcrock,3,Leonid
robcrock,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/4/4c92d0bb14245444b7e4a3b56d8660665027b981.png,https://data.world/what,3,Robert Crocker
what,,https://data.world/robcrock,3,Leonid
yanningwang,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/e/e618e4a7648b1300499cee45d6a3c3dbbbdfbfda.jpg,https://public.tableau.com/views/MM2018Week3/YW?:embed=y&:display_count=yes&publish=yes,3,Yanning Wang
earino,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/2/24f31ed623e60cabc0d8c9bc9753dfe22b925c26.gif,https://github.com/earino/makover_monday_2018-w-3-u-s-household-income-distribution-by-state,3,Eduardo Ariño de la Rubia
robcrock,,https://data.world/earino,3,Robert Crocker
simonbeaumont04,,https://pbs.twimg.com/media/DTiTdcBW4AEc9-X.jpg,3,Simon Beaumont
hhuenteler,https://pbs.twimg.com/media/DTkpYeQVMAA1u3p.jpg:large,https://public.tableau.com/views/HouseholdIncomeInequality/Overview?:embed=y&:display_count=yes&publish=yes,3,Henning Huenteler
evamurray,https://pbs.twimg.com/media/DTkzyjkXUAA-N2V.jpg:large,https://public.tableau.com/profile/eva.murray#!/vizhome/USHouseholdIncomeLevel/USHouseholdIncomeDistribution,3,Eva Murray
vizwiz,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/b/b63de40b9edad5e7bcd1389ad8300f948936e921.jpg,https://public.tableau.com/views/HouseholdIncomebyState/MMW3?:embed=y&:display_count=yes&publish=yes,3,Andy Kriebel
lunarmodule7,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/5/58fd30238acb3d5a3d012e6a5860c89a1012f71a.jpg,https://public.tableau.com/views/U_S_HouseholdIncomeDistributionbyState_1/Dashboard1?:embed=y&:display_count=yes&publish=yes,3,LM-7
danifornication,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/f/fc1bef0c89dbf48ecf1b47a04592870a6bc3b48b.jpg,https://public.tableau.com/views/USHouseholdEarnings/2009to2016,3,Daniel Caroli
datadb,https://pbs.twimg.com/media/DTmAw7sXUAAmoug.jpg:large,https://public.tableau.com/profile/drake.bushnell#!/vizhome/MakeoverMonday-Week3_1/MM2018Week3?publish=yes,3,Drake
sezbee,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/e/ea35e369d8ccc020071e4676456eba913df6f78f.jpg,https://data.world/srivizalot,3,Sarah Burnett
markbradbourne,,https://public.tableau.com/views/IncomeDisparitybetweenPuertoRicoandtherestoftheUnitedStatesofAmerica/IncomeDisparitybetweenPuertoRicoandtherestoftheUnitedStatesofAmerica?:embed=y&:display_count=yes&publish=yes,3,Mark Bradbourne
kcmillersean,,https://data.world/markbradbourne,3,Sean Miller
kcmillersean,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/e/ecb90f7546a4e2bef191965010fb6b0d9752fc4c.png,https://public.tableau.com/views/HouseholdIncome_41/HouseholdIncome?:embed=y&:display_count=yes&publish=yes&:showVizHome=no,3,Sean Miller
jarosk88,https://pbs.twimg.com/media/DTm4_OAXkAAUHzU.jpg:large,https://public.tableau.com/views/W3_18-U_S_HouseholdIncomeDistributionbyState/U_SHouseholdIncomeDistributionbyStatein2016?:embed=y&:display_count=yes&publish=yes,3,Jakub Jaros
earino,,https://data.world/robcrock,3,Eduardo Ariño de la Rubia
sergey-yasinov,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/3/3073660a7b98b4edb912e305af986b660cf26ed9.jpg,https://public.tableau.com/profile/sergey8076#!/vizhome/U_S_HouseholdIncomeDistributionbyState/Dashboard1?publish=yes,3,Sergey Yasinov
kcmillersean,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/d/df7be967ef53fbe4ee5dbb0c1a384f6e49bcb9b1.png,http://bit.ly/MM201832,3,Sean Miller
heidiltrimble,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/d/d71423b1266b4e77ab05bd892257093cdaf49658.png,https://public.tableau.com/profile/heidi.trimble#!/vizhome/HouseholdIncomeDistributionbyState_0/HouseholdDistributionbyIncome,3,Heidi Trimble
peterempey,https://view.dwcontent.com/file_view/peterempey/makeovermonday/Household%20Income.png?auth=eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiJwcm9kLXVzZXItY2xpZW50OnBldGVyZW1wZXkiLCJpc3MiOiJhZ2VudDpwZXRlcmVtcGV5Ojo0ZGJkZGQ1OC00MjlhLTQ5YjAtODlmNS1iMWFkYTFmNzAxMzYiLCJpYXQiOjE1MTYyMTE5NDksInJvbGUiOlsidXNlciIsInVzZXJfYXBpX3JlYWQiLCJ1c2VyX2FwaV93cml0ZSIsInVzZXJfYXBpX2FkbWluIl0sImV4cCI6MTUxNjI5ODM0OSwiZ2VuZXJhbC1wdXJwb3NlIjpmYWxzZSwidXJsIjoiZmQyZTg2NjkyMzBjNWRkZTMxMjUwMzdlOTQyMGM4OTMyOWVhMWMxZSJ9.MNUTiogV02swFhFGZVpicz8jM0wnyn-zui77Vwa7k23Wkl-A6VwfkRFgvsQ3Q3eSBUwXGj0Khve-LUub3SHRsw,https://public.tableau.com/profile/peter.empey#!/vizhome/week3HouseholdIncomebyState/HouseholdIncome,3,Peter Empey
pamelagermain,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/4/426fa7b7c86a486be76cc6b6112437149b45b1a6.jpg,https://public.tableau.com/profile/pamela.germain#!/vizhome/MakeoverMonday2018Wk3-U_S_HouseholdIncome/MM2018Wk3,3,Pamela Germain
docinsight,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/f/ff0eb6a4162280c0d0a70b4dbe2e74a54740b6cc.png,https://data.world/vizwiz,3,David O Cinneide
what,,https://data.world/kcmillersean,3,Leonid
earino,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/b/bbf03c97d5527031f372058e4c85a96edc1c5b02.gif,https://github.com/earino/makover_monday_2018-w-3-u-s-household-income-distribution-by-state,3,Eduardo Ariño de la Rubia
tushar-more,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/2/241361c27b8e5baf81f70a8afdc49ffadf79fa24.png,https://public.tableau.com/profile/tushar.more#!/vizhome/USHouseholdIncomeDistribution_0/HouseholdIncomeDistributionintheUS,3,Tushar More
ycsong21,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/8/834c4e6e59d363f241ddd358fbaaf62e8103baf3.jpg,https://data.world/vizwiz,3,Young Song
dsmdavid,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/f/f8f67a85500fbd2275310650ed4be703450847be.png,https://app.powerbi.com/view?r=eyJrIjoiYmQ1NjAwYTctYjk2Zi00OWM1LWFmOTAtMjM2NDAwZTQyMTA1IiwidCI6ImNlZjk5OTUzLWM0OTYtNGE4MS1iMDYxLTNlYmU1ODRjY2ZjYyIsImMiOjh9,3,David Sánchez
dladuke,https://media.data.world/qoft6CZTTtCV3JoTFm2T_USA%20State%20Income%20Dist..png,https://public.tableau.com/views/USAUpperandLowerClassDistributionsbyState/USAStateIncomeDist_?:embed=y&:display_count=yes&publish=yes,3,Dan LaDuke
vizwiz,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/6/64060602a78d30eae54b18f4502e110348ddf1e5.jpg,https://data.world/kcmillersean,3,Andy Kriebel
saritarana,https://media.data.world/nN6udfzQ0WI98yO7YE4k_Dashboard%201.png,https://public.tableau.com/profile/sarita7931#!/vizhome/Makeovermonday2018W3/Dashboard1,3,sarita rana
staticum,https://pbs.twimg.com/media/DTrXyLfWAAEwxok.jpg:large,https://public.tableau.com/views/USHOUSEHOLDINCOMELEVELSRELATIONSHIP/Dashboard1?:embed=y&:display_count=yes&publish=yes,3,Sebastian
kcmillersean,,,3,Sean Miller
markbradbourne,,https://data.world/kcmillersean,3,Mark Bradbourne
kunger,https://pbs.twimg.com/media/DTr5m5YV4AAKSpG.jpg:small,http://tabsoft.co/2FIXvwj,3,Kim Unger
peterempey,,https://data.world/kcmillersean,3,Peter Empey
dladuke,,https://data.world/kcmillersean,3,Dan LaDuke
sarahlovesdata,https://pbs.twimg.com/media/DTsdUMTW0AAJUxH.jpg:large,http://bit.ly/USIncomeGap,3,Sarah Bartlett
rgauna,https://pbs.twimg.com/media/DTse1o1VwAAe2_R.png:large,https://public.tableau.com/profile/rgauna#!/vizhome/U_S_HouseholdIncome_0/D_USHouseholdIncome,3,Rosario Gauna
hayleyp,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/c/c45f94ef63f992b058325f7dd9f7e90cc7f74b9c.png,https://public.tableau.com/views/MakeoverMondayW3U_S_HouseholdIncomeDistributionbyState/U_S_HouseholdIncomeDistribution?:embed=y&:display_count=yes&publish=yes,3,Hayley Pfeifer
theneilrichards,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/8/8d940c9e77acadca509b16f9ff071360ac479c4b.png,https://public.tableau.com/profile/neil.richards#!/vizhome/USincome/Dashboard1?publish=yes,3,Neil Richards
ali-motion,https://media.data.world/VcygNlKNRmaZ9PrXfZqx_MakeoverMonday%20-%20US%20Household%20Income%20v1.jpg,http://tabsoft.co/2DknEnl,3,Ali Motion
bartpopeda,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/5/579ac8f19c3bc96a6e294759606192a80603586e.png,https://public.tableau.com/views/MakeoverMonday183/MM3?:embed=y&:display_count=yes,3,Bart?omiej Pop?da
vishalsethia,https://media.data.world/lCpDEuFqQrCGi1GORhFb_U.S.%20Household%20Income%20Distribution.png,https://public.tableau.com/views/U_S_HouseholdIncomeDistribution/U_S_HouseholdIncomeDistribution?:embed=y&:display_count=yes,3,vishal sethia
adolfohc,http://i925.photobucket.com/albums/ad94/adolfohc1/MakeoverMonday/US%20Household%20Income_zps5lwqwthy.png,https://goo.gl/7LNBsY,3,Adolfo Hdez
vizwiz,,https://data.world/adolfohc,3,Andy Kriebel
jdis,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/3/36473a001778326aad8cccebfcec67364d758589.jpg,https://data.world/makeovermonday/2018-w-3-u-s-household-income-distribution-by-state/discuss/2018-w3-u-s-household-income-distribution-by-state/tabsoft.co/2DhY5Tl,3,James Storey
tompilgrem,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/2/293a49e254455d78474f5aa3e7695ab6ce5e93fe.png,https://data.world/vizwiz,3,Tom Pilgrem
justindavisb,https://pbs.twimg.com/media/DTwFm4AVwAATOAY.jpg:large,https://public.tableau.com/profile/justindavis#!/vizhome/ARisingTide/ARisingTide?publish=yes,3,Justin Davis
vizwiz,,https://data.world/jdis,3,Andy Kriebel
vizwiz,https://dataworld-discourseuploads-p-us-east-1.s3.amazonaws.com/original/2X/c/c3ee97096acb326c194012e0e66067961d6d3573.jpg,https://data.world/ali-motion,3,Andy Kriebel
